time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s
1.08000000,65.10403834,64.63745566,64.67567005,64.83388183
1.09000000,64.98351730,64.74337659,64.67807751,64.79213677
1.10000000,65.03160599,64.76879444,64.67905717,64.81055457
1.11000000,64.92595321,64.81169301,64.65159622,64.73490843
1.12000000,64.96989132,64.75267706,64.65186060,64.78317893
1.13000000,64.86948109,64.59384293,64.60186752,64.81119195
1.14000000,64.90440192,64.66575705,64.56479066,64.73417734
1.15000000,64.92732070,64.69378696,64.49926181,64.75529609
1.16000000,64.92187683,64.73913550,64.46965719,64.70563300
1.17000000,64.88601566,64.70293617,64.48919251,64.63866760
1.18000000,64.87298656,64.55543404,64.44676190,64.61348243
1.19000000,64.80949634,64.50903691,64.45017164,64.63188176
1.20000000,64.85808234,64.49482063,64.46227450,64.72777291
1.21000000,64.75355258,64.58414797,64.50178450,64.63790141
1.22000000,64.75059449,64.52601649,64.39985399,64.66408983
1.23000000,64.59636358,64.51217320,64.40353186,64.53406932
1.24000000,64.65872522,64.48029402,64.33183449,64.50602383
1.25000000,64.72633404,64.44078947,64.33023918,64.53559458
1.26000000,64.68696060,64.42701700,64.32387306,64.51546152
1.27000000,64.71251418,64.41735397,64.34703683,64.58280676
1.28000000,64.62290915,64.36024639,64.27157146,64.45471534
1.29000000,64.55420221,64.35453595,64.20062346,64.42296005
1.30000000,64.53233842,64.33678169,64.28221588,64.44403230
1.31000000,64.54224730,64.29491598,64.28243160,64.44416518
1.32000000,64.55542040,64.26975585,64.25854059,64.54947528
1.33000000,64.52203039,64.30601578,64.20147622,64.43197863
1.34000000,64.57862464,64.41407904,64.15723783,64.42184264
1.35000000,64.48658325,64.33740488,64.23009255,64.37434104
1.36000000,64.49144580,64.26874398,64.22450050,64.36027188
1.37000000,64.42488035,64.20672336,64.24346156,64.34990166
1.38000000,64.45220676,64.24824391,64.15278182,64.34856715
1.39000000,64.46360168,64.20825053,64.05052880,64.32218889
1.40000000,64.41424876,64.19272200,64.10846654,64.31082771
1.41000000,64.42433515,64.08958485,64.08417160,64.29319630
